ContaCurto;ContaNome;ContaCompleto;Data;Historico;ContraPartida;Documento;Lote;Debito;Credito;SaldoAnterior;Saldo
00244;"Tarifas Bancarias";313050004;31/07/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";00113;"";130;950,54;0,00;-18612,11;-25513,47;
00098;"IOF/IRRF";313050006;31/01/2025;"VR.DEB.C/C.REF.RESTAGE CDB";348;"";124;8,81;0,00;-3692,65;-3701,46;
00098;"IOF/IRRF";313050006;28/02/2025;"VR.DEB.APLICAÇÃO TARIFAS BANCARIAS CF EXTRATO";348;"";125;18,29;0,00;-3692,65;-3719,75;
00098;"IOF/IRRF";313050006;31/03/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";348;"";126;211,74;0,00;-3692,65;-3931,49;
00098;"IOF/IRRF";313050006;30/04/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";348;"";127;147,33;0,00;-3692,65;-4078,82;
00098;"IOF/IRRF";313050006;30/05/2025;"VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO";348;"";128;519,56;0,00;-3692,65;-4598,38;
00255;"Taxa de Condominio";411010001;31/01/2025;"VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO";00113;"";124;0,00;36080,00;719819,45;755899,45;
00255;"Taxa de Condominio";411010001;28/02/2025;"VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO";00113;"";125;0,00;33660,00;719819,45;789559,45;
00255;"Taxa de Condominio";411010001;31/03/2025;"VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO";00113;"";126;0,00;33660,00;719819,45;823219,45;
00255;"Taxa de Condominio";411010001;30/04/2025;"VR.CRED.C/C TAXA CONDOMINIAL CF. EXTRATO";00113;"";127;0,00;37935,00;719819,45;861154,45;
00255;"Taxa de Condominio";411010001;30/05/2025;"VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO";00113;"";128;0,00;36190,00;719819,45;897344,45;
00255;"Taxa de Condominio";411010001;30/06/2025;"VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO";00113;"";129;0,00;34780,00;719819,45;932124,45;
00255;"Taxa de Condominio";411010001;31/07/2025;"VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO";00113;"";130;0,00;35485,00;719819,45;967609,45;
00019;"Taxa Condominio Acordo administrativo";411010002;09/01/2025;"VR.DEB.C/C RECEITA ACORDO CF.PLANILHA";00113;"";124;336,86;0,00;141554,34;141217,48;
00019;"Taxa Condominio Acordo administrativo";411010002;31/01/2025;"VR.CRED.C/C RECEITA ACORDO CF.PLANILHA";00113;"";124;0,00;5768,57;141554,34;146986,05;
00019;"Taxa Condominio Acordo administrativo";411010002;31/01/2025;"VR.DEB.C/C RECEITA ACORDO CF.PLANILHA";00113;"";124;576,86;0,00;141554,34;146409,19;
00019;"Taxa Condominio Acordo administrativo";411010002;28/02/2025;"VR.CRED.C/C RECEITA ACORDO CF.PLANILHA";00113;"";125;0,00;8248,64;141554,34;154657,83;
00019;"Taxa Condominio Acordo administrativo";411010002;28/02/2025;"VR.DEB.C/C RECEITA ACORDO CF.PLANILHA";00113;"";125;824,86;0,00;141554,34;153832,97;
00019;"Taxa Condominio Acordo administrativo";411010002;31/03/2025;"VR.CRED.C/C RECEITA ACORDO CF.PLANILHA";00113;"";126;0,00;6628,05;141554,34;160461,02;
00019;"Taxa Condominio Acordo administrativo";411010002;31/03/2025;"VR.DEB.C/C RECEITA ACORDO CF.PLANILHA";00113;"";126;601,56;0,00;141554,34;159859,46;
00019;"Taxa Condominio Acordo administrativo";411010002;30/04/2025;"VR.CRED.C/C RECEITA ACORDO CF.PLANILHA";00113;"";127;0,00;4741,82;141554,34;164601,28;
00019;"Taxa Condominio Acordo administrativo";411010002;30/04/2025;"VR.DEB.C/C RECEITA ACORDO - HONORARIO";00113;"";127;581,56;0,00;141554,34;164019,72;
00019;"Taxa Condominio Acordo administrativo";411010002;30/05/2025;"VR.CRED.C/C RECEITA ACORDO CF.PLANILHA";00113;"";128;0,00;6717,05;141554,34;170736,77;
00019;"Taxa Condominio Acordo administrativo";411010002;30/05/2025;"VR.DEB.C/C RECEITA ACORDO CF.PLANILHA";00113;"";128;703,56;0,00;141554,34;170033,21;
00019;"Taxa Condominio Acordo administrativo";411010002;30/06/2025;"VR.CRED.C/C RECEITA ACORDO CF.PLANILHA";00113;"";129;0,00;8093,75;141554,34;178126,96;
00019;"Taxa Condominio Acordo administrativo";411010002;30/06/2025;"VR.DEB.C/C RECEITA ACORDO HONORARIO";00113;"";129;915,52;0,00;141554,34;177211,44;
00019;"Taxa Condominio Acordo administrativo";411010002;31/07/2025;"VR.CRED.C/C RECEITA ACORDO CF.PLANILHA";00113;"";130;0,00;6105,19;141554,34;183316,63;
00019;"Taxa Condominio Acordo administrativo";411010002;31/07/2025;"VR.DEB.C/C RECEITA ACORDO CF.PLANILHA";00113;"";130;637,52;0,00;141554,34;182679,11;
00042;"Taxa de instalacao de hidrometro";411010003;30/04/2025;"VR. CRED. C/C REF. TAXA DE HIDROMETRO";00113;"";127;0,00;1715,00;7820,00;9535,00;
00116;"Taxa Consumo de Agua";411010007;31/01/2025;"VR. CRED. C/C REF. TAXA DE AGUA";00113;"";124;0,00;1766,55;45805,78;47572,33;
00116;"Taxa Consumo de Agua";411010007;28/02/2025;"VR. CRED. C/C REF. TAXA DE AGUA";00113;"";125;0,00;1522,16;45805,78;49094,49;
00116;"Taxa Consumo de Agua";411010007;31/03/2025;"VR. CRED. C/C REF. TAXA DE AGUA";00113;"";126;0,00;2516,02;45805,78;51610,51;
00116;"Taxa Consumo de Agua";411010007;30/04/2025;"VR. CRED. C/C REF. TAXA DE AGUA";00113;"";127;0,00;2181,33;45805,78;53791,84;
00116;"Taxa Consumo de Agua";411010007;30/05/2025;"VR. CRED. C/C REF. TAXA DE AGUA";00113;"";128;0,00;1932,69;45805,78;55724,53;
00116;"Taxa Consumo de Agua";411010007;30/06/2025;"VR. CRED. C/C REF. TAXA DE AGUA";00113;"";129;0,00;1727,38;45805,78;57451,91;
00116;"Taxa Consumo de Agua";411010007;31/07/2025;"VR. CRED. C/C REF. TAXA DE AGUA";00113;"";130;0,00;2044,57;45805,78;59496,48;
00124;"Taxa Controle de Acesso";411010009;31/01/2025;"VR.CRED.C/C RECEITA CONTROLE DE ACESSO";00113;"";124;0,00;40,00;1880,00;1920,00;
00124;"Taxa Controle de Acesso";411010009;30/04/2025;"VR.CRED.C/C RECEITA CONTROLE DE ACESSO";00113;"";127;0,00;40,00;1880,00;1960,00;
00124;"Taxa Controle de Acesso";411010009;30/06/2025;"VR.CRED.C/C.REF.PAGTO. CONTROLE DE ACESSO";00113;"";129;0,00;40,00;1880,00;2000,00;
00124;"Taxa Controle de Acesso";411010009;31/07/2025;"VR.CRED.C/C RECEITA CONTROLE DE ACESSO";00113;"";130;0,00;120,00;1880,00;2120,00;
397;"Taxa Espaço Gourmet";411010017;31/01/2025;"VR.CRED.C/C RECEITA RESERVA ESPAÇO GOURMET";00113;"";124;0,00;300,00;250,00;550,00;
397;"Taxa Espaço Gourmet";411010017;30/05/2025;"VR.CRED.C/C RECEITA LOCAÇÃO CF.PLANILHA";00113;"";128;0,00;300,00;250,00;850,00;
397;"Taxa Espaço Gourmet";411010017;30/06/2025;"VR.CRED.C/C.REF.PAGTO. RESERVA ESPAÇO GOURMET";00113;"";129;0,00;300,00;250,00;1150,00;
600;"Receita Reembolso Mercado Livre";411010026;18/03/2025;"REEMBOLSO COMPRAS MERCADO LIVRE";00113;"";126;0,00;560,96;1028,10;1589,06;
600;"Receita Reembolso Mercado Livre";411010026;16/07/2025;"VR. CRED. C/C REEMBOLSO ALICATE MERCADO LIVRE";00113;"";130;0,00;65,99;1028,10;1655,05;
00267;"Receitas de Aplicacoes Financeiras";412010003;31/01/2025;"VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO";348;"";124;0,00;907,44;20795,69;21703,13;
00267;"Receitas de Aplicacoes Financeiras";412010003;28/02/2025;"VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO";348;"";125;0,00;847,79;20795,69;22550,92;
00267;"Receitas de Aplicacoes Financeiras";412010003;31/03/2025;"VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO";348;"";126;0,00;724,66;20795,69;23275,58;
00267;"Receitas de Aplicacoes Financeiras";412010003;30/04/2025;"VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO";348;"";127;0,00;733,92;20795,69;24009,50;
00267;"Receitas de Aplicacoes Financeiras";412010003;30/05/2025;"VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO";348;"";128;0,00;755,32;20795,69;24764,82;
00267;"Receitas de Aplicacoes Financeiras";412010003;30/06/2025;"VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO";348;"";129;0,00;728,51;20795,69;25493,33;
00267;"Receitas de Aplicacoes Financeiras";412010003;31/07/2025;"VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO";348;"";130;0,00;859,47;20795,69;26352,80;
264;"Multa e Juros";412010005;31/01/2025;"VR.CRED.C/C.REF.PAGTO. JUROS E MULTA";00113;"";124;0,00;97,53;3376,94;3474,47;
264;"Multa e Juros";412010005;28/02/2025;"VR.CRED.C/C.REF.PAGTO. JUROS E MULTA";00113;"";125;0,00;125,78;3376,94;3600,25;
264;"Multa e Juros";412010005;31/03/2025;"VR.CRED.C/C.REF.PAGTO. JUROS E MULTA";00113;"";126;0,00;86,89;3376,94;3687,14;
264;"Multa e Juros";412010005;30/04/2025;"VR.CRED.C/C.REF.PAGTO. JUROS E MULTA";00113;"";127;0,00;158,32;3376,94;3845,46;
264;"Multa e Juros";412010005;30/05/2025;"VR.CRED.C/C.REF.PAGTO. JUROS E MULTA";00113;"";128;0,00;103,80;3376,94;3949,26;
264;"Multa e Juros";412010005;30/06/2025;"VR.CRED.C/C.REF.PAGTO. JUROS E MULTA";00113;"";129;0,00;97,30;3376,94;4046,56;
264;"Multa e Juros";412010005;31/07/2025;"VR.CRED.C/C.REF.PAGTO. JUROS E MULTA";00113;"";130;0,00;115,13;3376,94;4161,69;
